X,Y,id,left,top,right,bottom,row_index,col_index
121.43776326292,24.7157839951057,1202,293789.21,2734868.6283,294789.21,2733868.6283,65,16
121.437731694768,24.706755528205,1203,293789.21,2733868.6283,294789.21,2732868.6283,66,16
121.4496130096,25.2574420577699,1213,294789.21,2794868.6283,295789.21,2793868.6283,5,17
121.449579777116,25.248414262334,1214,294789.21,2793868.6283,295789.21,2792868.6283,6,17
121.449546560644,25.2393864558226,1215,294789.21,2792868.6283,295789.21,2791868.6283,7,17
121.449513360177,25.2303586382386,1216,294789.21,2791868.6283,295789.21,2790868.6283,8,17
121.449480175711,25.2213308095847,1217,294789.21,2790868.6283,295789.21,2789868.6283,9,17
121.449447007241,25.212302969864,1218,294789.21,2789868.6283,295789.21,2788868.6283,10,17
121.449413854762,25.2032751190792,1219,294789.21,2788868.6283,295789.21,2787868.6283,11,17
121.449380718268,25.1942472572332,1220,294789.21,2787868.6283,295789.21,2786868.6283,12,17
121.449347597754,25.185219384329,1221,294789.21,2786868.6283,295789.21,2785868.6283,13,17
121.449314493215,25.1761915003693,1222,294789.21,2785868.6283,295789.21,2784868.6283,14,17
121.449281404645,25.1671636053571,1223,294789.21,2784868.6283,295789.21,2783868.6283,15,17
121.449248332041,25.1581356992952,1224,294789.21,2783868.6283,295789.21,2782868.6283,16,17
121.449215275396,25.1491077821866,1225,294789.21,2782868.6283,295789.21,2781868.6283,17,17
121.449182234706,25.1400798540341,1226,294789.21,2781868.6283,295789.21,2780868.6283,18,17
121.449149209965,25.1310519148406,1227,294789.21,2780868.6283,295789.21,2779868.6283,19,17
121.449116201168,25.122023964609,1228,294789.21,2779868.6283,295789.21,2778868.6283,20,17
121.449083208311,25.1129960033421,1229,294789.21,2778868.6283,295789.21,2777868.6283,21,17
121.449050231387,25.1039680310429,1230,294789.21,2777868.6283,295789.21,2776868.6283,22,17
121.449017270392,25.0949400477143,1231,294789.21,2776868.6283,295789.21,2775868.6283,23,17
121.448984325321,25.0859120533591,1232,294789.21,2775868.6283,295789.21,2774868.6283,24,17
121.448951396168,25.0768840479802,1233,294789.21,2774868.6283,295789.21,2773868.6283,25,17
121.448918482929,25.0678560315805,1234,294789.21,2773868.6283,295789.21,2772868.6283,26,17
121.448885585599,25.058828004163,1235,294789.21,2772868.6283,295789.21,2771868.6283,27,17
121.448852704171,25.0497999657304,1236,294789.21,2771868.6283,295789.21,2770868.6283,28,17
121.448819838642,25.0407719162858,1237,294789.21,2770868.6283,295789.21,2769868.6283,29,17
121.448786989006,25.0317438558319,1238,294789.21,2769868.6283,295789.21,2768868.6283,30,17
121.448754155258,25.0227157843718,1239,294789.21,2768868.6283,295789.21,2767868.6283,31,17
121.448721337393,25.0136877019082,1240,294789.21,2767868.6283,295789.21,2766868.6283,32,17
121.448688535405,25.0046596084441,1241,294789.21,2766868.6283,295789.21,2765868.6283,33,17
121.44865574929,24.9956315039825,1242,294789.21,2765868.6283,295789.21,2764868.6283,34,17
121.448622979043,24.9866033885261,1243,294789.21,2764868.6283,295789.21,2763868.6283,35,17
121.448590224659,24.9775752620779,1244,294789.21,2763868.6283,295789.21,2762868.6283,36,17
121.448557486132,24.9685471246408,1245,294789.21,2762868.6283,295789.21,2761868.6283,37,17
121.448524763458,24.9595189762177,1246,294789.21,2761868.6283,295789.21,2760868.6283,38,17
121.448492056631,24.9504908168116,1247,294789.21,2760868.6283,295789.21,2759868.6283,39,17
121.448459365646,24.9414626464252,1248,294789.21,2759868.6283,295789.21,2758868.6283,40,17
121.448426690498,24.9324344650616,1249,294789.21,2758868.6283,295789.21,2757868.6283,41,17
121.448394031183,24.9234062727236,1250,294789.21,2757868.6283,295789.21,2756868.6283,42,17
121.448361387695,24.9143780694142,1251,294789.21,2756868.6283,295789.21,2755868.6283,43,17
121.448328760028,24.9053498551362,1252,294789.21,2755868.6283,295789.21,2754868.6283,44,17
121.448296148179,24.8963216298926,1253,294789.21,2754868.6283,295789.21,2753868.6283,45,17
121.448263552142,24.8872933936863,1254,294789.21,2753868.6283,295789.21,2752868.6283,46,17
121.448230971912,24.8782651465202,1255,294789.21,2752868.6283,295789.21,2751868.6283,47,17
121.448198407484,24.8692368883972,1256,294789.21,2751868.6283,295789.21,2750868.6283,48,17
121.448165858852,24.8602086193202,1257,294789.21,2750868.6283,295789.21,2749868.6283,49,17
121.448133326013,24.8511803392922,1258,294789.21,2749868.6283,295789.21,2748868.6283,50,17
121.44810080896,24.842152048316,1259,294789.21,2748868.6283,295789.21,2747868.6283,51,17
121.448068307689,24.8331237463947,1260,294789.21,2747868.6283,295789.21,2746868.6283,52,17
121.448035822195,24.824095433531,1261,294789.21,2746868.6283,295789.21,2745868.6283,53,17
121.448003352473,24.815067109728,1262,294789.21,2745868.6283,295789.21,2744868.6283,54,17
121.447970898517,24.8060387749885,1263,294789.21,2744868.6283,295789.21,2743868.6283,55,17
121.447938460323,24.7970104293156,1264,294789.21,2743868.6283,295789.21,2742868.6283,56,17
121.447906037886,24.787982072712,1265,294789.21,2742868.6283,295789.21,2741868.6283,57,17
121.447873631201,24.7789537051808,1266,294789.21,2741868.6283,295789.21,2740868.6283,58,17
121.447841240262,24.7699253267248,1267,294789.21,2740868.6283,295789.21,2739868.6283,59,17
121.447808865065,24.760896937347,1268,294789.21,2739868.6283,295789.21,2738868.6283,60,17
121.447776505605,24.7518685370504,1269,294789.21,2738868.6283,295789.21,2737868.6283,61,17
121.447744161876,24.7428401258378,1270,294789.21,2737868.6283,295789.21,2736868.6283,62,17
121.447711833874,24.7338117037122,1271,294789.21,2736868.6283,295789.21,2735868.6283,63,17
121.447679521594,24.7247832706765,1272,294789.21,2735868.6283,295789.21,2734868.6283,64,17
121.447647225031,24.7157548267336,1273,294789.21,2734868.6283,295789.21,2733868.6283,65,17
121.44761494418,24.7067263718866,1274,294789.21,2733868.6283,295789.21,2732868.6283,66,17
121.447582679035,24.6976979061383,1275,294789.21,2732868.6283,295789.21,2731868.6283,67,17
121.45954035639,25.2574114956643,1284,295789.21,2794868.6283,296789.21,2793868.6283,5,18
121.459506390203,25.2483837126565,1285,295789.21,2793868.6283,296789.21,2792868.6283,6,18
121.459472440381,25.2393559185714,1286,295789.21,2792868.6283,296789.21,2791868.6283,7,18
121.459438506918,25.2303281134119,1287,295789.21,2791868.6283,296789.21,2790868.6283,8,18
121.45940458981,25.2213002971808,1288,295789.21,2790868.6283,296789.21,2789868.6283,9,18
121.45937068905,25.212272469881,1289,295789.21,2789868.6283,296789.21,2788868.6283,10,18
121.459336804633,25.2032446315154,1290,295789.21,2788868.6283,296789.21,2787868.6283,11,18
121.459302936555,25.1942167820868,1291,295789.21,2787868.6283,296789.21,2786868.6283,12,18
121.45926908481,25.1851889215981,1292,295789.21,2786868.6283,296789.21,2785868.6283,13,18
121.459235249393,25.1761610500523,1293,295789.21,2785868.6283,296789.21,2784868.6283,14,18
121.459201430298,25.1671331674521,1294,295789.21,2784868.6283,296789.21,2783868.6283,15,18
121.45916762752,25.1581052738006,1295,295789.21,2783868.6283,296789.21,2782868.6283,16,18
121.459133841055,25.1490773691005,1296,295789.21,2782868.6283,296789.21,2781868.6283,17,18
121.459100070896,25.1400494533547,1297,295789.21,2781868.6283,296789.21,2780868.6283,18,18
121.459066317038,25.1310215265661,1298,295789.21,2780868.6283,296789.21,2779868.6283,19,18
121.459032579477,25.1219935887377,1299,295789.21,2779868.6283,296789.21,2778868.6283,20,18
121.458998858206,25.1129656398723,1300,295789.21,2778868.6283,296789.21,2777868.6283,21,18
121.458965153222,25.1039376799727,1301,295789.21,2777868.6283,296789.21,2776868.6283,22,18
121.458931464517,25.0949097090419,1302,295789.21,2776868.6283,296789.21,2775868.6283,23,18
121.458897792088,25.0858817270828,1303,295789.21,2775868.6283,296789.21,2774868.6283,24,18
121.45886413593,25.0768537340983,1304,295789.21,2774868.6283,296789.21,2773868.6283,25,18
121.458830496036,25.0678257300912,1305,295789.21,2773868.6283,296789.21,2772868.6283,26,18
121.458796872401,25.0587977150644,1306,295789.21,2772868.6283,296789.21,2771868.6283,27,18
121.458763265021,25.0497696890209,1307,295789.21,2771868.6283,296789.21,2770868.6283,28,18
121.45872967389,25.0407416519636,1308,295789.21,2770868.6283,296789.21,2769868.6283,29,18
121.458696099003,25.0317136038952,1309,295789.21,2769868.6283,296789.21,2768868.6283,30,18
121.458662540355,25.0226855448188,1310,295789.21,2768868.6283,296789.21,2767868.6283,31,18
121.45862899794,25.0136574747373,1311,295789.21,2767868.6283,296789.21,2766868.6283,32,18
121.458595471754,25.0046293936534,1312,295789.21,2766868.6283,296789.21,2765868.6283,33,18
121.458561961791,24.9956013015702,1313,295789.21,2765868.6283,296789.21,2764868.6283,34,18
121.458528468046,24.9865731984906,1314,295789.21,2764868.6283,296789.21,2763868.6283,35,18
121.458494990513,24.9775450844173,1315,295789.21,2763868.6283,296789.21,2762868.6283,36,18
121.458461529189,24.9685169593534,1316,295789.21,2762868.6283,296789.21,2761868.6283,37,18
121.458428084066,24.9594888233018,1317,295789.21,2761868.6283,296789.21,2760868.6283,38,18
121.458394655141,24.9504606762653,1318,295789.21,2760868.6283,296789.21,2759868.6283,39,18
121.458361242408,24.9414325182469,1319,295789.21,2759868.6283,296789.21,2758868.6283,40,18
121.458327845862,24.9324043492495,1320,295789.21,2758868.6283,296789.21,2757868.6283,41,18
121.458294465497,24.923376169276,1321,295789.21,2757868.6283,296789.21,2756868.6283,42,18
121.458261101309,24.9143479783292,1322,295789.21,2756868.6283,296789.21,2755868.6283,43,18
121.458227753293,24.9053197764122,1323,295789.21,2755868.6283,296789.21,2754868.6283,44,18
121.458194421442,24.8962915635278,1324,295789.21,2754868.6283,296789.21,2753868.6283,45,18
121.458161105753,24.8872633396789,1325,295789.21,2753868.6283,296789.21,2752868.6283,46,18
121.45812780622,24.8782351048685,1326,295789.21,2752868.6283,296789.21,2751868.6283,47,18
121.458094522837,24.8692068590994,1327,295789.21,2751868.6283,296789.21,2750868.6283,48,18
121.4580612556,24.8601786023747,1328,295789.21,2750868.6283,296789.21,2749868.6283,49,18
121.458028004504,24.8511503346971,1329,295789.21,2749868.6283,296789.21,2748868.6283,50,18
121.457994769543,24.8421220560697,1330,295789.21,2748868.6283,296789.21,2747868.6283,51,18
121.457961550712,24.8330937664953,1331,295789.21,2747868.6283,296789.21,2746868.6283,52,18
121.457928348006,24.824065465977,1332,295789.21,2746868.6283,296789.21,2745868.6283,53,18
121.45789516142,24.8150371545174,1333,295789.21,2745868.6283,296789.21,2744868.6283,54,18
121.457861990949,24.8060088321198,1334,295789.21,2744868.6283,296789.21,2743868.6283,55,18
121.457828836588,24.7969804987868,1335,295789.21,2743868.6283,296789.21,2742868.6283,56,18
121.457795698332,24.7879521545216,1336,295789.21,2742868.6283,296789.21,2741868.6283,57,18
121.457762576174,24.7789237993269,1337,295789.21,2741868.6283,296789.21,2740868.6283,58,18
121.457729470111,24.7698954332058,1338,295789.21,2740868.6283,296789.21,2739868.6283,59,18
121.457696380138,24.7608670561611,1339,295789.21,2739868.6283,296789.21,2738868.6283,60,18
121.457663306248,24.7518386681958,1340,295789.21,2738868.6283,296789.21,2737868.6283,61,18
121.457630248438,24.7428102693128,1341,295789.21,2737868.6283,296789.21,2736868.6283,62,18
121.457597206702,24.7337818595151,1342,295789.21,2736868.6283,296789.21,2735868.6283,63,18
121.457564181034,24.7247534388056,1343,295789.21,2735868.6283,296789.21,2734868.6283,64,18
121.45753117143,24.7157250071872,1344,295789.21,2734868.6283,296789.21,2733868.6283,65,18
121.457498177885,24.7066965646629,1345,295789.21,2733868.6283,296789.21,2732868.6283,66,18
121.457465200394,24.6976681112356,1346,295789.21,2732868.6283,296789.21,2731868.6283,67,18
121.45743223895,24.6886396469082,1347,295789.21,2731868.6283,296789.21,2730868.6283,68,18
121.469537136754,25.2754357735411,1353,296789.21,2796868.6283,297789.21,2795868.6283,3,19
121.469502403417,25.2664080253998,1354,296789.21,2795868.6283,297789.21,2794868.6283,4,19
121.469467686809,25.2573802661735,1355,296789.21,2794868.6283,297789.21,2793868.6283,5,19
121.469432986925,25.2483524958652,1356,296789.21,2793868.6283,297789.21,2792868.6283,6,19
121.469398303759,25.2393247144778,1357,296789.21,2792868.6283,297789.21,2791868.6283,7,19
121.469363637305,25.2302969220141,1358,296789.21,2791868.6283,297789.21,2790868.6283,8,19
121.469328987559,25.221269118477,1359,296789.21,2790868.6283,297789.21,2789868.6283,9,19
121.469294354515,25.2122413038694,1360,296789.21,2789868.6283,297789.21,2788868.6283,10,19
121.469259738167,25.2032134781941,1361,296789.21,2788868.6283,297789.21,2787868.6283,11,19
121.46922513851,25.1941856414541,1362,296789.21,2787868.6283,297789.21,2786868.6283,12,19
121.469190555539,25.1851577936522,1363,296789.21,2786868.6283,297789.21,2785868.6283,13,19
121.469155989249,25.1761299347912,1364,296789.21,2785868.6283,297789.21,2784868.6283,14,19
121.469121439634,25.1671020648742,1365,296789.21,2784868.6283,297789.21,2783868.6283,15,19
121.469086906688,25.1580741839039,1366,296789.21,2783868.6283,297789.21,2782868.6283,16,19
121.469052390406,25.1490462918832,1367,296789.21,2782868.6283,297789.21,2781868.6283,17,19
121.469017890784,25.1400183888151,1368,296789.21,2781868.6283,297789.21,2780868.6283,18,19
121.468983407815,25.1309904747024,1369,296789.21,2780868.6283,297789.21,2779868.6283,19,19
121.468948941494,25.121962549548,1370,296789.21,2779868.6283,297789.21,2778868.6283,20,19
121.468914491816,25.1129346133548,1371,296789.21,2778868.6283,297789.21,2777868.6283,21,19
121.468880058776,25.1039066661256,1372,296789.21,2777868.6283,297789.21,2776868.6283,22,19
121.468845642368,25.0948787078635,1373,296789.21,2776868.6283,297789.21,2775868.6283,23,19
121.468811242586,25.0858507385711,1374,296789.21,2775868.6283,297789.21,2774868.6283,24,19
121.468776859426,25.0768227582516,1375,296789.21,2774868.6283,297789.21,2773868.6283,25,19
121.468742492882,25.0677947669077,1376,296789.21,2773868.6283,297789.21,2772868.6283,26,19
121.468708142949,25.0587667645423,1377,296789.21,2772868.6283,297789.21,2771868.6283,27,19
121.468673809622,25.0497387511584,1378,296789.21,2771868.6283,297789.21,2770868.6283,28,19
121.468639492894,25.0407107267588,1379,296789.21,2770868.6283,297789.21,2769868.6283,29,19
121.468605192762,25.0316826913464,1380,296789.21,2769868.6283,297789.21,2768868.6283,30,19
121.468570909219,25.0226546449242,1381,296789.21,2768868.6283,297789.21,2767868.6283,31,19
121.46853664226,25.013626587495,1382,296789.21,2767868.6283,297789.21,2766868.6283,32,19
121.46850239188,25.0045985190617,1383,296789.21,2766868.6283,297789.21,2765868.6283,33,19
121.468468158073,24.9955704396273,1384,296789.21,2765868.6283,297789.21,2764868.6283,34,19
121.468433940835,24.9865423491946,1385,296789.21,2764868.6283,297789.21,2763868.6283,35,19
121.46839974016,24.9775142477666,1386,296789.21,2763868.6283,297789.21,2762868.6283,36,19
121.468365556043,24.9684861353461,1387,296789.21,2762868.6283,297789.21,2761868.6283,37,19
121.468331388478,24.959458011936,1388,296789.21,2761868.6283,297789.21,2760868.6283,38,19
121.46829723746,24.9504298775394,1389,296789.21,2760868.6283,297789.21,2759868.6283,39,19
121.468263102983,24.941401732159,1390,296789.21,2759868.6283,297789.21,2758868.6283,40,19
121.468228985044,24.9323735757978,1391,296789.21,2758868.6283,297789.21,2757868.6283,41,19
121.468194883635,24.9233454084587,1392,296789.21,2757868.6283,297789.21,2756868.6283,42,19
121.468160798753,24.9143172301446,1393,296789.21,2756868.6283,297789.21,2755868.6283,43,19
121.468126730391,24.9052890408584,1394,296789.21,2755868.6283,297789.21,2754868.6283,44,19
121.468092678545,24.8962608406031,1395,296789.21,2754868.6283,297789.21,2753868.6283,45,19
121.468058643208,24.8872326293815,1396,296789.21,2753868.6283,297789.21,2752868.6283,46,19
121.468024624377,24.8782044071966,1397,296789.21,2752868.6283,297789.21,2751868.6283,47,19
121.467990622045,24.8691761740513,1398,296789.21,2751868.6283,297789.21,2750868.6283,48,19
121.467956636208,24.8601479299485,1399,296789.21,2750868.6283,297789.21,2749868.6283,49,19
121.46792266686,24.8511196748911,1400,296789.21,2749868.6283,297789.21,2748868.6283,50,19
121.467888713996,24.842091408882,1401,296789.21,2748868.6283,297789.21,2747868.6283,51,19
121.46785477761,24.8330631319243,1402,296789.21,2747868.6283,297789.21,2746868.6283,52,19
121.467820857698,24.8240348440207,1403,296789.21,2746868.6283,297789.21,2745868.6283,53,19
121.467786954253,24.8150065451742,1404,296789.21,2745868.6283,297789.21,2744868.6283,54,19
121.467753067272,24.8059782353878,1405,296789.21,2744868.6283,297789.21,2743868.6283,55,19
121.467719196749,24.7969499146644,1406,296789.21,2743868.6283,297789.21,2742868.6283,56,19
121.467685342678,24.7879215830069,1407,296789.21,2742868.6283,297789.21,2741868.6283,57,19
121.467651505054,24.7788932404182,1408,296789.21,2741868.6283,297789.21,2740868.6283,58,19
121.467617683872,24.7698648869012,1409,296789.21,2740868.6283,297789.21,2739868.6283,59,19
121.467583879127,24.7608365224589,1410,296789.21,2739868.6283,297789.21,2738868.6283,60,19
121.467550090813,24.7518081470943,1411,296789.21,2738868.6283,297789.21,2737868.6283,61,19
121.467516318926,24.7427797608102,1412,296789.21,2737868.6283,297789.21,2736868.6283,62,19
121.46748256346,24.7337513636096,1413,296789.21,2736868.6283,297789.21,2735868.6283,63,19
121.46744882441,24.7247229554954,1414,296789.21,2735868.6283,297789.21,2734868.6283,64,19
121.467415101771,24.7156945364706,1415,296789.21,2734868.6283,297789.21,2733868.6283,65,19
121.467381395537,24.7066661065381,1416,296789.21,2733868.6283,297789.21,2732868.6283,66,19
121.467347705703,24.6976376657008,1417,296789.21,2732868.6283,297789.21,2731868.6283,67,19
121.467314032265,24.6886092139617,1418,296789.21,2731868.6283,297789.21,2730868.6283,68,19
121.467280375217,24.6795807513237,1419,296789.21,2730868.6283,297789.21,2729868.6283,69,19
121.467246734553,24.6705522777897,1420,296789.21,2729868.6283,297789.21,2728868.6283,70,19
121.479465918896,25.2754038507223,1424,297789.21,2796868.6283,298789.21,2795868.6283,3,20
121.479430451159,25.2663761155555,1425,297789.21,2795868.6283,298789.21,2794868.6283,4,20
121.479395000505,25.257348369302,1426,297789.21,2794868.6283,298789.21,2793868.6283,5,20
121.479359566929,25.2483206119646,1427,297789.21,2793868.6283,298789.21,2792868.6283,6,20
121.479324150424,25.2392928435461,1428,297789.21,2792868.6283,298789.21,2791868.6283,7,20
121.479288750985,25.2302650640496,1429,297789.21,2791868.6283,298789.21,2790868.6283,8,20
121.479253368606,25.2212372734777,1430,297789.21,2790868.6283,298789.21,2789868.6283,9,20
121.479218003283,25.2122094718335,1431,297789.21,2789868.6283,298789.21,2788868.6283,10,20
121.479182655009,25.2031816591198,1432,297789.21,2788868.6283,298789.21,2787868.6283,11,20
121.479147323779,25.1941538353395,1433,297789.21,2787868.6283,298789.21,2786868.6283,12,20
121.479112009588,25.1851260004954,1434,297789.21,2786868.6283,298789.21,2785868.6283,13,20
121.47907671243,25.1760981545905,1435,297789.21,2785868.6283,298789.21,2784868.6283,14,20
121.4790414323,25.1670702976275,1436,297789.21,2784868.6283,298789.21,2783868.6283,15,20
121.479006169191,25.1580424296095,1437,297789.21,2783868.6283,298789.21,2782868.6283,16,20
121.478970923099,25.1490145505393,1438,297789.21,2782868.6283,298789.21,2781868.6283,17,20
121.478935694019,25.1399866604197,1439,297789.21,2781868.6283,298789.21,2780868.6283,18,20
121.478900481944,25.1309587592537,1440,297789.21,2780868.6283,298789.21,2779868.6283,19,20
121.478794947698,25.103874989506,1443,297789.21,2777868.6283,298789.21,2776868.6283,22,20
121.478759803591,25.0948470441832,1444,297789.21,2776868.6283,298789.21,2775868.6283,23,20
121.478724676462,25.0858190878283,1445,297789.21,2775868.6283,298789.21,2774868.6283,24,20
121.478689566306,25.0767911204444,1446,297789.21,2774868.6283,298789.21,2773868.6283,25,20
121.478654473118,25.0677631420343,1447,297789.21,2773868.6283,298789.21,2772868.6283,26,20
121.478619396892,25.0587351526008,1448,297789.21,2772868.6283,298789.21,2771868.6283,27,20
121.478584337622,25.049707152147,1449,297789.21,2771868.6283,298789.21,2770868.6283,28,20
121.478549295304,25.0406791406757,1450,297789.21,2770868.6283,298789.21,2769868.6283,29,20
121.478514269931,25.0316511181897,1451,297789.21,2769868.6283,298789.21,2768868.6283,30,20
121.478479261498,25.0226230846921,1452,297789.21,2768868.6283,298789.21,2767868.6283,31,20
121.47844427,25.0135950401856,1453,297789.21,2767868.6283,298789.21,2766868.6283,32,20
121.478409295432,25.0045669846733,1454,297789.21,2766868.6283,298789.21,2765868.6283,33,20
121.478374337788,24.9955389181579,1455,297789.21,2765868.6283,298789.21,2764868.6283,34,20
121.478339397062,24.9865108406425,1456,297789.21,2764868.6283,298789.21,2763868.6283,35,20
121.478304473249,24.9774827521299,1457,297789.21,2763868.6283,298789.21,2762868.6283,36,20
121.478269566344,24.968454652623,1458,297789.21,2762868.6283,298789.21,2761868.6283,37,20
121.478234676342,24.9594265421247,1459,297789.21,2761868.6283,298789.21,2760868.6283,38,20
121.478199803236,24.9503984206379,1460,297789.21,2760868.6283,298789.21,2759868.6283,39,20
121.478164947022,24.9413702881656,1461,297789.21,2759868.6283,298789.21,2758868.6283,40,20
121.478130107694,24.9323421447107,1462,297789.21,2758868.6283,298789.21,2757868.6283,41,20
121.478095285247,24.923313990276,1463,297789.21,2757868.6283,298789.21,2756868.6283,42,20
121.478060479675,24.9142858248645,1464,297789.21,2756868.6283,298789.21,2755868.6283,43,20
121.478025690974,24.9052576484791,1465,297789.21,2755868.6283,298789.21,2754868.6283,44,20
121.477990919137,24.8962294611228,1466,297789.21,2754868.6283,298789.21,2753868.6283,45,20
121.477956164159,24.8872012627983,1467,297789.21,2753868.6283,298789.21,2752868.6283,46,20
121.477921426035,24.8781730535087,1468,297789.21,2752868.6283,298789.21,2751868.6283,47,20
121.477886704759,24.8691448332569,1469,297789.21,2751868.6283,298789.21,2750868.6283,48,20
121.477852000327,24.8601166020457,1470,297789.21,2750868.6283,298789.21,2749868.6283,49,20
121.477817312732,24.8510883598782,1471,297789.21,2749868.6283,298789.21,2748868.6283,50,20
121.47778264197,24.8420601067572,1472,297789.21,2748868.6283,298789.21,2747868.6283,51,20
121.477747988034,24.8330318426857,1473,297789.21,2747868.6283,298789.21,2746868.6283,52,20
121.477713350921,24.8240035676665,1474,297789.21,2746868.6283,298789.21,2745868.6283,53,20
121.477678730623,24.8149752817026,1475,297789.21,2745868.6283,298789.21,2744868.6283,54,20
121.477644127137,24.805946984797,1476,297789.21,2744868.6283,298789.21,2743868.6283,55,20
121.477609540457,24.7969186769525,1477,297789.21,2743868.6283,298789.21,2742868.6283,56,20
121.477574970576,24.7878903581721,1478,297789.21,2742868.6283,298789.21,2741868.6283,57,20
121.477540417491,24.7788620284588,1479,297789.21,2741868.6283,298789.21,2740868.6283,58,20
121.477505881195,24.7698336878153,1480,297789.21,2740868.6283,298789.21,2739868.6283,59,20
121.477471361684,24.7608053362448,1481,297789.21,2739868.6283,298789.21,2738868.6283,60,20
121.477436858951,24.7517769737501,1482,297789.21,2738868.6283,298789.21,2737868.6283,61,20
121.477402372993,24.7427486003341,1483,297789.21,2737868.6283,298789.21,2736868.6283,62,20
121.477367903802,24.7337202159998,1484,297789.21,2736868.6283,298789.21,2735868.6283,63,20
121.477333451375,24.7246918207501,1485,297789.21,2735868.6283,298789.21,2734868.6283,64,20
121.477299015705,24.715663414588,1486,297789.21,2734868.6283,298789.21,2733868.6283,65,20
121.477264596788,24.7066349975163,1487,297789.21,2733868.6283,298789.21,2732868.6283,66,20
121.477230194618,24.6976065695381,1488,297789.21,2732868.6283,298789.21,2731868.6283,67,20
121.47719580919,24.6885781306563,1489,297789.21,2731868.6283,298789.21,2730868.6283,68,20
121.477161440498,24.6795496808738,1490,297789.21,2730868.6283,298789.21,2729868.6283,69,20
121.477127088537,24.6705212201935,1491,297789.21,2729868.6283,298789.21,2728868.6283,70,20
121.489430903521,25.2843989708134,1494,298789.21,2797868.6283,299789.21,2796868.6283,2,21
121.489394683949,25.2753712599842,1495,298789.21,2796868.6283,299789.21,2795868.6283,3,21
121.489358481819,25.2663435380635,1496,298789.21,2795868.6283,299789.21,2794868.6283,4,21
121.489322297125,25.2573158050541,1497,298789.21,2794868.6283,299789.21,2793868.6283,5,21
121.489286129861,25.2482880609589,1498,298789.21,2793868.6283,299789.21,2792868.6283,6,21
121.489249980023,25.2392603057808,1499,298789.21,2792868.6283,299789.21,2791868.6283,7,21
121.489213847604,25.2302325395227,1500,298789.21,2791868.6283,299789.21,2790868.6283,8,21
121.489177732599,25.2212047621874,1501,298789.21,2790868.6283,299789.21,2789868.6283,9,21
121.489141635002,25.2121769737779,1502,298789.21,2789868.6283,299789.21,2788868.6283,10,21
121.489105554807,25.2031491742969,1503,298789.21,2788868.6283,299789.21,2787868.6283,11,21
121.48906949201,25.1941213637474,1504,298789.21,2787868.6283,299789.21,2786868.6283,12,21
121.489033446604,25.1850935421323,1505,298789.21,2786868.6283,299789.21,2785868.6283,13,21
121.488997418584,25.1760657094544,1506,298789.21,2785868.6283,299789.21,2784868.6283,14,21
121.488961407943,25.1670378657166,1507,298789.21,2784868.6283,299789.21,2783868.6283,15,21
121.488925414678,25.1580100109218,1508,298789.21,2783868.6283,299789.21,2782868.6283,16,21
121.488889438781,25.148982145073,1509,298789.21,2782868.6283,299789.21,2781868.6283,17,21
121.488853480248,25.1399542681729,1510,298789.21,2781868.6283,299789.21,2780868.6283,18,21
121.488709819636,25.1038426501182,1514,298789.21,2777868.6283,299789.21,2776868.6283,22,21
121.488673947836,25.0948147180054,1515,298789.21,2776868.6283,299789.21,2775868.6283,23,21
121.488638093365,25.0857867748587,1516,298789.21,2775868.6283,299789.21,2774868.6283,24,21
121.488602256219,25.0767588206811,1517,298789.21,2774868.6283,299789.21,2773868.6283,25,21
121.488566436392,25.0677308554754,1518,298789.21,2773868.6283,299789.21,2772868.6283,26,21
121.488530633878,25.0587028792445,1519,298789.21,2772868.6283,299789.21,2771868.6283,27,21
121.488494848672,25.0496748919913,1520,298789.21,2771868.6283,299789.21,2770868.6283,28,21
121.488459080767,25.0406468937187,1521,298789.21,2770868.6283,299789.21,2769868.6283,29,21
121.48842333016,25.0316188844296,1522,298789.21,2769868.6283,299789.21,2768868.6283,30,21
121.488387596843,25.022590864127,1523,298789.21,2768868.6283,299789.21,2767868.6283,31,21
121.488351880811,25.0135628328137,1524,298789.21,2767868.6283,299789.21,2766868.6283,32,21
121.48831618206,25.0045347904925,1525,298789.21,2766868.6283,299789.21,2765868.6283,33,21
121.488280500583,24.9955067371666,1526,298789.21,2765868.6283,299789.21,2764868.6283,34,21
121.488244836375,24.9864786728386,1527,298789.21,2764868.6283,299789.21,2763868.6283,35,21
121.48820918943,24.9774505975116,1528,298789.21,2763868.6283,299789.21,2762868.6283,36,21
121.488173559744,24.9684225111885,1529,298789.21,2762868.6283,299789.21,2761868.6283,37,21
121.488137947309,24.9593944138721,1530,298789.21,2761868.6283,299789.21,2760868.6283,38,21
121.488102352121,24.9503663055654,1531,298789.21,2760868.6283,299789.21,2759868.6283,39,21
121.488066774175,24.9413381862712,1532,298789.21,2759868.6283,299789.21,2758868.6283,40,21
121.488031213464,24.9323100559926,1533,298789.21,2758868.6283,299789.21,2757868.6283,41,21
121.487995669984,24.9232819147323,1534,298789.21,2757868.6283,299789.21,2756868.6283,42,21
121.487960143728,24.9142537624934,1535,298789.21,2756868.6283,299789.21,2755868.6283,43,21
121.487924634692,24.9052255992787,1536,298789.21,2755868.6283,299789.21,2754868.6283,44,21
121.487889142869,24.8961974250912,1537,298789.21,2754868.6283,299789.21,2753868.6283,45,21
